"","CASENUM","COHORT","GENDER","STRATA","SCHOOLID","RACETH","STEM","year_from_baseline","urban","nkids","edulevel","health","time","MISSING","GENDER.int","health.cut"
"534",6244,"(1) Older","Female","(9) South-Rural",239,"(2) Black",0,24,"(5) Rural/small town 49,999 or less",0,"<PHD",8,4,0,0,"8"
"906",6244,"(1) Older","Female","(9) South-Rural",239,"(2) Black",0,25,"(5) Rural/small town 49,999 or less",0,"<PHD",8,5,0,0,"8"
"1278",6244,"(1) Older","Female","(9) South-Rural",239,"(2) Black",NA,26,NA,NA,NA,NA,6,1,0,NA
"1650",6244,"(1) Older","Female","(9) South-Rural",239,"(2) Black",NA,27,NA,NA,NA,NA,7,1,0,NA
"354",6285,"(2) Younger","Male","(1) Northest-Urban",301,"(3) White",1,20,"(3) Urban areas and towns 500,000-999,999",5,"<PHD",10,0,0,1,"10"
"726",6285,"(2) Younger","Male","(1) Northest-Urban",301,"(3) White",0,21,"(4) Urban areas & towns 50,000-499,999",5,"<PHD",10,1,0,1,"10"
"1098",6285,"(2) Younger","Male","(1) Northest-Urban",301,"(3) White",0,22,"(4) Urban areas & towns 50,000-499,999",5,"<PHD",10,2,0,1,"10"
"1470",6285,"(2) Younger","Male","(1) Northest-Urban",301,"(3) White",1,23,"(4) Urban areas & towns 50,000-499,999",0,"<PHD",10,3,0,1,"10"
"1842",6285,"(2) Younger","Male","(1) Northest-Urban",301,"(3) White",1,24,NA,0,"<PHD",10,4,0,1,"10"
"355",6286,"(2) Younger","Male","(2) Northeast-Suburban",115,"(3) White",1,20,"(1) Central Place 1,000,000 or more",0,"<PHD",8,0,0,1,"8"
"727",6286,"(2) Younger","Male","(2) Northeast-Suburban",115,"(3) White",1,21,"(1) Central Place 1,000,000 or more",0,"<PHD",8,1,0,1,"8"
"1099",6286,"(2) Younger","Male","(2) Northeast-Suburban",115,"(3) White",1,22,"(1) Central Place 1,000,000 or more",0,"<PHD",8,2,0,1,"8"
"1471",6286,"(2) Younger","Male","(2) Northeast-Suburban",115,"(3) White",1,23,"(1) Central Place 1,000,000 or more",1,"<PHD",8,3,0,1,"8"
"1843",6286,"(2) Younger","Male","(2) Northeast-Suburban",115,"(3) White",1,24,NA,2,"<PHD",8,4,0,1,"8"
"356",6354,"(2) Younger","Female","(10) West-Urban",111,"(4) Asian",0,20,"(5) Rural/small town 49,999 or less",3,"PHD",8,0,0,0,"8"
"728",6354,"(2) Younger","Female","(10) West-Urban",111,"(4) Asian",0,21,"(2) Remainder urban area 1,000,000 or more",3,"PHD",8,1,0,0,"8"
"1100",6354,"(2) Younger","Female","(10) West-Urban",111,"(4) Asian",0,22,"(2) Remainder urban area 1,000,000 or more",3,"PHD",8,2,0,0,"8"
"1472",6354,"(2) Younger","Female","(10) West-Urban",111,"(4) Asian",0,23,"(2) Remainder urban area 1,000,000 or more",3,"PHD",8,3,0,0,"8"
"1844",6354,"(2) Younger","Female","(10) West-Urban",111,"(4) Asian",0,24,NA,3,"PHD",8,4,0,0,"8"
"163",6382,"(1) Older","Female","(11) West-Suburban",230,"(3) White",0,23,"(2) Remainder urban area 1,000,000 or more",3,"<PHD",8,3,0,0,"8"
"535",6382,"(1) Older","Female","(11) West-Suburban",230,"(3) White",0,24,"(2) Remainder urban area 1,000,000 or more",3,"<PHD",8,4,0,0,"8"
"907",6382,"(1) Older","Female","(11) West-Suburban",230,"(3) White",0,25,"(2) Remainder urban area 1,000,000 or more",3,"<PHD",8,5,0,0,"8"
"1279",6382,"(1) Older","Female","(11) West-Suburban",230,"(3) White",0,26,"(2) Remainder urban area 1,000,000 or more",2,"PHD",8,6,0,0,"8"
"1651",6382,"(1) Older","Female","(11) West-Suburban",230,"(3) White",0,27,NA,2,"PHD",8,7,0,0,"8"
"164",6388,"(1) Older","Female","(9) South-Rural",242,"(3) White",0,23,"(2) Remainder urban area 1,000,000 or more",1,"PHD",9,3,0,0,"9"
"536",6388,"(1) Older","Female","(9) South-Rural",242,"(3) White",0,24,"(2) Remainder urban area 1,000,000 or more",1,"PHD",9,4,0,0,"9"
"908",6388,"(1) Older","Female","(9) South-Rural",242,"(3) White",0,25,"(2) Remainder urban area 1,000,000 or more",1,"PHD",9,5,0,0,"9"
"1280",6388,"(1) Older","Female","(9) South-Rural",242,"(3) White",1,26,"(4) Urban areas & towns 50,000-499,999",1,"PHD",9,6,0,0,"9"
"1652",6388,"(1) Older","Female","(9) South-Rural",242,"(3) White",1,27,NA,1,"PHD",9,7,0,0,"9"
"357",6398,"(2) Younger","Male","(5) Northcentral-Suburban",123,"(3) White",0,20,"(2) Remainder urban area 1,000,000 or more",0,"PHD",9,0,0,1,"9"
"729",6398,"(2) Younger","Male","(5) Northcentral-Suburban",123,"(3) White",1,21,"(2) Remainder urban area 1,000,000 or more",0,"PHD",9,1,0,1,"9"
"1101",6398,"(2) Younger","Male","(5) Northcentral-Suburban",123,"(3) White",1,22,"(1) Central Place 1,000,000 or more",0,"PHD",9,2,0,1,"9"
"1473",6398,"(2) Younger","Male","(5) Northcentral-Suburban",123,"(3) White",1,23,"(1) Central Place 1,000,000 or more",0,"PHD",9,3,0,1,"9"
"1845",6398,"(2) Younger","Male","(5) Northcentral-Suburban",123,"(3) White",1,24,NA,0,"PHD",9,4,0,1,"9"
"165",6410,"(1) Older","Male","(1) Northest-Urban",201,"(3) White",0,23,"(2) Remainder urban area 1,000,000 or more",1,"PHD",8,3,0,1,"8"
"537",6410,"(1) Older","Male","(1) Northest-Urban",201,"(3) White",0,24,"(2) Remainder urban area 1,000,000 or more",1,"PHD",8,4,0,1,"8"
"909",6410,"(1) Older","Male","(1) Northest-Urban",201,"(3) White",0,25,"(2) Remainder urban area 1,000,000 or more",1,"PHD",8,5,0,1,"8"
"1281",6410,"(1) Older","Male","(1) Northest-Urban",201,"(3) White",0,26,"(2) Remainder urban area 1,000,000 or more",1,"PHD",8,6,0,1,"8"
"1653",6410,"(1) Older","Male","(1) Northest-Urban",201,"(3) White",0,27,NA,1,"PHD",8,7,0,1,"8"
"358",6447,"(2) Younger","Male","(6) Northcentral-Rural",137,"(3) White",1,20,"(5) Rural/small town 49,999 or less",1,"<PHD",5,0,0,1,"5"
"730",6447,"(2) Younger","Male","(6) Northcentral-Rural",137,"(3) White",1,21,"(1) Central Place 1,000,000 or more",2,"<PHD",5,1,0,1,"5"
"1102",6447,"(2) Younger","Male","(6) Northcentral-Rural",137,"(3) White",NA,22,NA,NA,NA,5,2,1,1,"5"
"1474",6447,"(2) Younger","Male","(6) Northcentral-Rural",137,"(3) White",NA,23,NA,NA,NA,NA,3,1,1,NA
"1846",6447,"(2) Younger","Male","(6) Northcentral-Rural",137,"(3) White",0,24,NA,2,"<PHD",NA,4,0,1,NA
"166",6449,"(1) Older","Female","(5) Northcentral-Suburban",223,"(3) White",1,23,"(5) Rural/small town 49,999 or less",0,"PHD",8,3,0,0,"8"
"538",6449,"(1) Older","Female","(5) Northcentral-Suburban",223,"(3) White",NA,24,NA,NA,NA,8,4,1,0,"8"
"910",6449,"(1) Older","Female","(5) Northcentral-Suburban",223,"(3) White",NA,25,NA,NA,NA,8,5,1,0,"8"
"1282",6449,"(1) Older","Female","(5) Northcentral-Suburban",223,"(3) White",NA,26,NA,NA,NA,NA,6,1,0,NA
"1654",6449,"(1) Older","Female","(5) Northcentral-Suburban",223,"(3) White",NA,27,NA,NA,NA,NA,7,1,0,NA
"359",6457,"(2) Younger","Female","(11) West-Suburban",130,"(3) White",0,20,"(1) Central Place 1,000,000 or more",1,"<PHD",9,0,0,0,"9"
"731",6457,"(2) Younger","Female","(11) West-Suburban",130,"(3) White",0,21,"(1) Central Place 1,000,000 or more",2,"<PHD",9,1,0,0,"9"
"1103",6457,"(2) Younger","Female","(11) West-Suburban",130,"(3) White",0,22,"(2) Remainder urban area 1,000,000 or more",2,"<PHD",9,2,0,0,"9"
"1475",6457,"(2) Younger","Female","(11) West-Suburban",130,"(3) White",0,23,"(2) Remainder urban area 1,000,000 or more",2,"<PHD",9,3,0,0,"9"
"1847",6457,"(2) Younger","Female","(11) West-Suburban",130,"(3) White",0,24,NA,2,"<PHD",9,4,0,0,"9"
"360",6463,"(2) Younger","Male","(2) Northeast-Suburban",115,"(3) White",1,20,"(2) Remainder urban area 1,000,000 or more",0,"PHD",8,0,0,1,"8"
"732",6463,"(2) Younger","Male","(2) Northeast-Suburban",115,"(3) White",1,21,"(2) Remainder urban area 1,000,000 or more",0,"PHD",8,1,0,1,"8"
"1104",6463,"(2) Younger","Male","(2) Northeast-Suburban",115,"(3) White",0,22,"(2) Remainder urban area 1,000,000 or more",0,"PHD",8,2,0,1,"8"
"1476",6463,"(2) Younger","Male","(2) Northeast-Suburban",115,"(3) White",1,23,"(2) Remainder urban area 1,000,000 or more",0,"PHD",8,3,0,1,"8"
"1848",6463,"(2) Younger","Male","(2) Northeast-Suburban",115,"(3) White",0,24,NA,1,"PHD",8,4,0,1,"8"
"361",6474,"(2) Younger","Male","(5) Northcentral-Suburban",123,"(3) White",0,20,"(1) Central Place 1,000,000 or more",0,"PHD",10,0,0,1,"10"
"733",6474,"(2) Younger","Male","(5) Northcentral-Suburban",123,"(3) White",0,21,"(1) Central Place 1,000,000 or more",0,"PHD",10,1,0,1,"10"
"1105",6474,"(2) Younger","Male","(5) Northcentral-Suburban",123,"(3) White",0,22,"(1) Central Place 1,000,000 or more",0,"PHD",10,2,0,1,"10"
"1477",6474,"(2) Younger","Male","(5) Northcentral-Suburban",123,"(3) White",0,23,"(1) Central Place 1,000,000 or more",1,"PHD",10,3,0,1,"10"
"1849",6474,"(2) Younger","Male","(5) Northcentral-Suburban",123,"(3) White",NA,24,NA,NA,NA,NA,4,1,1,NA
"167",6478,"(1) Older","Male","(5) Northcentral-Suburban",219,"(3) White",1,23,"(4) Urban areas & towns 50,000-499,999",2,"<PHD",9,3,0,1,"9"
"539",6478,"(1) Older","Male","(5) Northcentral-Suburban",219,"(3) White",1,24,"(4) Urban areas & towns 50,000-499,999",2,"<PHD",9,4,0,1,"9"
"911",6478,"(1) Older","Male","(5) Northcentral-Suburban",219,"(3) White",NA,25,"(1) Central Place 1,000,000 or more",NA,"<PHD",9,5,1,1,"9"
"1283",6478,"(1) Older","Male","(5) Northcentral-Suburban",219,"(3) White",1,26,"(1) Central Place 1,000,000 or more",2,"<PHD",9,6,0,1,"9"
"1655",6478,"(1) Older","Male","(5) Northcentral-Suburban",219,"(3) White",1,27,NA,2,"<PHD",9,7,0,1,"9"
"168",6509,"(1) Older","Male","(1) Northest-Urban",301,"(3) White",1,23,"(4) Urban areas & towns 50,000-499,999",2,"<PHD",7,3,0,1,"7"
"540",6509,"(1) Older","Male","(1) Northest-Urban",301,"(3) White",1,24,"(4) Urban areas & towns 50,000-499,999",2,"<PHD",7,4,0,1,"7"
"912",6509,"(1) Older","Male","(1) Northest-Urban",301,"(3) White",1,25,"(4) Urban areas & towns 50,000-499,999",2,"<PHD",7,5,0,1,"7"
"1284",6509,"(1) Older","Male","(1) Northest-Urban",301,"(3) White",1,26,"(4) Urban areas & towns 50,000-499,999",2,"<PHD",7,6,0,1,"7"
"1656",6509,"(1) Older","Male","(1) Northest-Urban",301,"(3) White",1,27,NA,2,"<PHD",7,7,0,1,"7"
"169",6517,"(1) Older","Male","(8) South-Suburban",228,NA,0,23,"(3) Urban areas and towns 500,000-999,999",2,"PHD",9,3,0,1,"9"
"541",6517,"(1) Older","Male","(8) South-Suburban",228,NA,0,24,"(3) Urban areas and towns 500,000-999,999",2,"PHD",9,4,0,1,"9"
"913",6517,"(1) Older","Male","(8) South-Suburban",228,NA,0,25,"(1) Central Place 1,000,000 or more",2,"PHD",9,5,0,1,"9"
"1285",6517,"(1) Older","Male","(8) South-Suburban",228,NA,0,26,"(2) Remainder urban area 1,000,000 or more",2,"PHD",9,6,0,1,"9"
"1657",6517,"(1) Older","Male","(8) South-Suburban",228,NA,0,27,NA,2,"PHD",9,7,0,1,"9"
"362",6526,"(2) Younger","Male","(8) South-Suburban",124,"(3) White",1,20,"(1) Central Place 1,000,000 or more",0,"<PHD",10,0,0,1,"10"
"734",6526,"(2) Younger","Male","(8) South-Suburban",124,"(3) White",1,21,"(1) Central Place 1,000,000 or more",0,"<PHD",10,1,0,1,"10"
"1106",6526,"(2) Younger","Male","(8) South-Suburban",124,"(3) White",1,22,"(1) Central Place 1,000,000 or more",0,"<PHD",10,2,0,1,"10"
"1478",6526,"(2) Younger","Male","(8) South-Suburban",124,"(3) White",1,23,"(1) Central Place 1,000,000 or more",0,"<PHD",10,3,0,1,"10"
"1850",6526,"(2) Younger","Male","(8) South-Suburban",124,"(3) White",1,24,NA,0,"<PHD",10,4,0,1,"10"
"170",6532,"(1) Older","Female","(8) South-Suburban",227,"(1) Hispanic",0,23,"(5) Rural/small town 49,999 or less",3,"PHD",8,3,0,0,"8"
"542",6532,"(1) Older","Female","(8) South-Suburban",227,"(1) Hispanic",0,24,"(5) Rural/small town 49,999 or less",2,"PHD",8,4,0,0,"8"
"914",6532,"(1) Older","Female","(8) South-Suburban",227,"(1) Hispanic",0,25,"(5) Rural/small town 49,999 or less",2,"PHD",8,5,0,0,"8"
"1286",6532,"(1) Older","Female","(8) South-Suburban",227,"(1) Hispanic",0,26,"(5) Rural/small town 49,999 or less",2,"PHD",8,6,0,0,"8"
"1658",6532,"(1) Older","Female","(8) South-Suburban",227,"(1) Hispanic",0,27,NA,2,"PHD",8,7,0,0,"8"
"363",6547,"(2) Younger","Female","(2) Northeast-Suburban",112,"(4) Asian",1,20,"(1) Central Place 1,000,000 or more",1,"<PHD",9,0,0,0,"9"
"735",6547,"(2) Younger","Female","(2) Northeast-Suburban",112,"(4) Asian",0,21,"(2) Remainder urban area 1,000,000 or more",2,"<PHD",9,1,0,0,"9"
"1107",6547,"(2) Younger","Female","(2) Northeast-Suburban",112,"(4) Asian",0,22,"(2) Remainder urban area 1,000,000 or more",2,"<PHD",9,2,0,0,"9"
"1479",6547,"(2) Younger","Female","(2) Northeast-Suburban",112,"(4) Asian",NA,23,NA,NA,NA,NA,3,1,0,NA
"1851",6547,"(2) Younger","Female","(2) Northeast-Suburban",112,"(4) Asian",0,24,NA,2,"<PHD",NA,4,0,0,NA
"171",6548,"(1) Older","Male","(4) Northcentral-Urban",204,"(2) Black",0,23,"(2) Remainder urban area 1,000,000 or more",0,"PHD",9,3,0,1,"9"
"543",6548,"(1) Older","Male","(4) Northcentral-Urban",204,"(2) Black",0,24,"(1) Central Place 1,000,000 or more",0,"PHD",9,4,0,1,"9"
"915",6548,"(1) Older","Male","(4) Northcentral-Urban",204,"(2) Black",0,25,"(2) Remainder urban area 1,000,000 or more",NA,"PHD",9,5,0,1,"9"
"1287",6548,"(1) Older","Male","(4) Northcentral-Urban",204,"(2) Black",0,26,"(2) Remainder urban area 1,000,000 or more",1,"PHD",9,6,0,1,"9"
"1659",6548,"(1) Older","Male","(4) Northcentral-Urban",204,"(2) Black",0,27,NA,1,"PHD",9,7,0,1,"9"
"364",6549,"(2) Younger","Male","(8) South-Suburban",128,"(3) White",0,20,"(2) Remainder urban area 1,000,000 or more",2,"PHD",6,0,0,1,"6"
"736",6549,"(2) Younger","Male","(8) South-Suburban",128,"(3) White",NA,21,"(1) Central Place 1,000,000 or more",NA,"PHD",6,1,1,1,"6"
"1108",6549,"(2) Younger","Male","(8) South-Suburban",128,"(3) White",0,22,"(2) Remainder urban area 1,000,000 or more",2,"PHD",6,2,0,1,"6"
"1480",6549,"(2) Younger","Male","(8) South-Suburban",128,"(3) White",0,23,"(1) Central Place 1,000,000 or more",2,"PHD",6,3,0,1,"6"
"1852",6549,"(2) Younger","Male","(8) South-Suburban",128,"(3) White",0,24,NA,2,"PHD",6,4,0,1,"6"
"172",6554,"(1) Older","Male","(2) Northeast-Suburban",217,"(3) White",1,23,"(5) Rural/small town 49,999 or less",3,"PHD",10,3,0,1,"10"
"544",6554,"(1) Older","Male","(2) Northeast-Suburban",217,"(3) White",1,24,"(5) Rural/small town 49,999 or less",3,"PHD",10,4,0,1,"10"
"916",6554,"(1) Older","Male","(2) Northeast-Suburban",217,"(3) White",1,25,"(5) Rural/small town 49,999 or less",3,"PHD",10,5,0,1,"10"
"1288",6554,"(1) Older","Male","(2) Northeast-Suburban",217,"(3) White",1,26,"(5) Rural/small town 49,999 or less",3,"PHD",10,6,0,1,"10"
"1660",6554,"(1) Older","Male","(2) Northeast-Suburban",217,"(3) White",1,27,NA,3,"PHD",10,7,0,1,"10"
"365",6557,"(2) Younger","Female","(2) Northeast-Suburban",112,"(4) Asian",0,20,"(2) Remainder urban area 1,000,000 or more",0,"<PHD",7,0,0,0,"7"
"737",6557,"(2) Younger","Female","(2) Northeast-Suburban",112,"(4) Asian",0,21,"(2) Remainder urban area 1,000,000 or more",0,"<PHD",7,1,0,0,"7"
"1109",6557,"(2) Younger","Female","(2) Northeast-Suburban",112,"(4) Asian",0,22,"(2) Remainder urban area 1,000,000 or more",0,"<PHD",7,2,0,0,"7"
"1481",6557,"(2) Younger","Female","(2) Northeast-Suburban",112,"(4) Asian",0,23,"(2) Remainder urban area 1,000,000 or more",1,"<PHD",7,3,0,0,"7"
"1853",6557,"(2) Younger","Female","(2) Northeast-Suburban",112,"(4) Asian",0,24,NA,1,"<PHD",7,4,0,0,"7"
"173",6570,"(1) Older","Male","(8) South-Suburban",229,"(3) White",0,23,"(1) Central Place 1,000,000 or more",0,"<PHD",7,3,0,1,"7"
"545",6570,"(1) Older","Male","(8) South-Suburban",229,"(3) White",0,24,"(1) Central Place 1,000,000 or more",0,"<PHD",7,4,0,1,"7"
"917",6570,"(1) Older","Male","(8) South-Suburban",229,"(3) White",0,25,"(1) Central Place 1,000,000 or more",0,"<PHD",7,5,0,1,"7"
"1289",6570,"(1) Older","Male","(8) South-Suburban",229,"(3) White",0,26,"(1) Central Place 1,000,000 or more",0,"<PHD",7,6,0,1,"7"
"1661",6570,"(1) Older","Male","(8) South-Suburban",229,"(3) White",0,27,NA,0,"<PHD",7,7,0,1,"7"
"174",6574,"(1) Older","Male","(9) South-Rural",242,"(5) Native American",1,23,"(3) Urban areas and towns 500,000-999,999",2,"<PHD",10,3,0,1,"10"
"546",6574,"(1) Older","Male","(9) South-Rural",242,"(5) Native American",1,24,"(3) Urban areas and towns 500,000-999,999",2,"<PHD",10,4,0,1,"10"
"918",6574,"(1) Older","Male","(9) South-Rural",242,"(5) Native American",1,25,"(3) Urban areas and towns 500,000-999,999",2,"<PHD",8,5,0,1,"8"
"1290",6574,"(1) Older","Male","(9) South-Rural",242,"(5) Native American",1,26,"(3) Urban areas and towns 500,000-999,999",2,"<PHD",7,6,0,1,"7"
"1662",6574,"(1) Older","Male","(9) South-Rural",242,"(5) Native American",1,27,NA,2,"<PHD",7,7,0,1,"7"
"175",6588,"(1) Older","Female","(2) Northeast-Suburban",214,"(1) Hispanic",0,23,"(2) Remainder urban area 1,000,000 or more",2,"<PHD",10,3,0,0,"10"
"547",6588,"(1) Older","Female","(2) Northeast-Suburban",214,"(1) Hispanic",NA,24,NA,NA,NA,10,4,1,0,"10"
"919",6588,"(1) Older","Female","(2) Northeast-Suburban",214,"(1) Hispanic",0,25,"(2) Remainder urban area 1,000,000 or more",2,"<PHD",10,5,0,0,"10"
"1291",6588,"(1) Older","Female","(2) Northeast-Suburban",214,"(1) Hispanic",NA,26,NA,NA,NA,NA,6,1,0,NA
"1663",6588,"(1) Older","Female","(2) Northeast-Suburban",214,"(1) Hispanic",NA,27,NA,NA,NA,NA,7,1,0,NA
"176",6589,"(1) Older","Male","(5) Northcentral-Suburban",219,"(3) White",1,23,"(1) Central Place 1,000,000 or more",1,"PHD",9,3,0,1,"9"
"548",6589,"(1) Older","Male","(5) Northcentral-Suburban",219,"(3) White",1,24,"(1) Central Place 1,000,000 or more",1,"PHD",9,4,0,1,"9"
"920",6589,"(1) Older","Male","(5) Northcentral-Suburban",219,"(3) White",1,25,"(2) Remainder urban area 1,000,000 or more",1,"PHD",9,5,0,1,"9"
"1292",6589,"(1) Older","Male","(5) Northcentral-Suburban",219,"(3) White",1,26,"(2) Remainder urban area 1,000,000 or more",1,"PHD",9,6,0,1,"9"
"1664",6589,"(1) Older","Male","(5) Northcentral-Suburban",219,"(3) White",0,27,NA,1,"PHD",9,7,0,1,"9"
"366",6712,"(2) Younger","Male","(6) Northcentral-Rural",137,"(3) White",0,20,"(5) Rural/small town 49,999 or less",2,"<PHD",9,0,0,1,"9"
"738",6712,"(2) Younger","Male","(6) Northcentral-Rural",137,"(3) White",0,21,"(5) Rural/small town 49,999 or less",2,"<PHD",9,1,0,1,"9"
"1110",6712,"(2) Younger","Male","(6) Northcentral-Rural",137,"(3) White",0,22,"(5) Rural/small town 49,999 or less",2,"<PHD",9,2,0,1,"9"
"1482",6712,"(2) Younger","Male","(6) Northcentral-Rural",137,"(3) White",0,23,"(5) Rural/small town 49,999 or less",2,"<PHD",9,3,0,1,"9"
"1854",6712,"(2) Younger","Male","(6) Northcentral-Rural",137,"(3) White",0,24,NA,2,"<PHD",9,4,0,1,"9"
"367",6752,"(2) Younger","Female","(5) Northcentral-Suburban",120,"(3) White",1,20,"(4) Urban areas & towns 50,000-499,999",2,"PHD",7,0,0,0,"7"
"739",6752,"(2) Younger","Female","(5) Northcentral-Suburban",120,"(3) White",1,21,"(2) Remainder urban area 1,000,000 or more",2,"PHD",7,1,0,0,"7"
"1111",6752,"(2) Younger","Female","(5) Northcentral-Suburban",120,"(3) White",NA,22,"(2) Remainder urban area 1,000,000 or more",NA,"PHD",7,2,1,0,"7"
"1483",6752,"(2) Younger","Female","(5) Northcentral-Suburban",120,"(3) White",1,23,"(2) Remainder urban area 1,000,000 or more",2,"PHD",7,3,0,0,"7"
"1855",6752,"(2) Younger","Female","(5) Northcentral-Suburban",120,"(3) White",1,24,NA,2,"PHD",7,4,0,0,"7"
"368",6781,"(2) Younger","Male","(11) West-Suburban",131,"(3) White",0,20,"(2) Remainder urban area 1,000,000 or more",0,"PHD",5,0,0,1,"5"
"740",6781,"(2) Younger","Male","(11) West-Suburban",131,"(3) White",NA,21,NA,NA,NA,5,1,1,1,"5"
"1112",6781,"(2) Younger","Male","(11) West-Suburban",131,"(3) White",NA,22,NA,NA,NA,5,2,1,1,"5"
"1484",6781,"(2) Younger","Male","(11) West-Suburban",131,"(3) White",NA,23,NA,NA,NA,NA,3,1,1,NA
"1856",6781,"(2) Younger","Male","(11) West-Suburban",131,"(3) White",NA,24,NA,NA,NA,NA,4,1,1,NA
"369",6788,"(2) Younger","Male","(9) South-Rural",142,"(4) Asian",0,20,"(1) Central Place 1,000,000 or more",1,"PHD",8,0,0,1,"8"
"741",6788,"(2) Younger","Male","(9) South-Rural",142,"(4) Asian",0,21,"(2) Remainder urban area 1,000,000 or more",1,"PHD",8,1,0,1,"8"
"1113",6788,"(2) Younger","Male","(9) South-Rural",142,"(4) Asian",NA,22,"(2) Remainder urban area 1,000,000 or more",NA,"PHD",8,2,1,1,"8"
"1485",6788,"(2) Younger","Male","(9) South-Rural",142,"(4) Asian",0,23,"(2) Remainder urban area 1,000,000 or more",3,"PHD",8,3,0,1,"8"
"1857",6788,"(2) Younger","Male","(9) South-Rural",142,"(4) Asian",0,24,NA,3,"PHD",8,4,0,1,"8"
"370",6798,"(2) Younger","Male","(4) Northcentral-Urban",104,"(3) White",0,20,"(4) Urban areas & towns 50,000-499,999",0,"<PHD",10,0,0,1,"10"
"742",6798,"(2) Younger","Male","(4) Northcentral-Urban",104,"(3) White",0,21,"(4) Urban areas & towns 50,000-499,999",0,"<PHD",10,1,0,1,"10"
"1114",6798,"(2) Younger","Male","(4) Northcentral-Urban",104,"(3) White",0,22,"(4) Urban areas & towns 50,000-499,999",0,"<PHD",10,2,0,1,"10"
"1486",6798,"(2) Younger","Male","(4) Northcentral-Urban",104,"(3) White",0,23,"(4) Urban areas & towns 50,000-499,999",1,"<PHD",10,3,0,1,"10"
"1858",6798,"(2) Younger","Male","(4) Northcentral-Urban",104,"(3) White",0,24,NA,1,"<PHD",10,4,0,1,"10"
"177",6801,"(1) Older","Male","(2) Northeast-Suburban",216,"(3) White",0,23,"(5) Rural/small town 49,999 or less",2,"PHD",9,3,0,1,"9"
"549",6801,"(1) Older","Male","(2) Northeast-Suburban",216,"(3) White",0,24,"(5) Rural/small town 49,999 or less",2,"PHD",9,4,0,1,"9"
"921",6801,"(1) Older","Male","(2) Northeast-Suburban",216,"(3) White",0,25,"(5) Rural/small town 49,999 or less",2,"PHD",9,5,0,1,"9"
"1293",6801,"(1) Older","Male","(2) Northeast-Suburban",216,"(3) White",0,26,"(5) Rural/small town 49,999 or less",2,"PHD",9,6,0,1,"9"
"1665",6801,"(1) Older","Male","(2) Northeast-Suburban",216,"(3) White",0,27,NA,2,"PHD",9,7,0,1,"9"
"371",6872,"(2) Younger","Male","(6) Northcentral-Rural",304,"(3) White",1,20,"(5) Rural/small town 49,999 or less",5,"<PHD",8,0,0,1,"8"
"743",6872,"(2) Younger","Male","(6) Northcentral-Rural",304,"(3) White",1,21,"(5) Rural/small town 49,999 or less",5,"<PHD",8,1,0,1,"8"
"1115",6872,"(2) Younger","Male","(6) Northcentral-Rural",304,"(3) White",1,22,"(5) Rural/small town 49,999 or less",5,"<PHD",8,2,0,1,"8"
"1487",6872,"(2) Younger","Male","(6) Northcentral-Rural",304,"(3) White",1,23,"(5) Rural/small town 49,999 or less",5,"<PHD",8,3,0,1,"8"
